name;info;birth;demise;dataUrl
Wenceslao Fernández Florez;Novelista, periodista y político español;1879;1964;https://proverbia.net/autor/frases-de-wenceslao-fernandez-florez
Werner Karl Heisenberg;Filósofo y físico alemán;1901;1976;https://proverbia.net/autor/frases-de-werner-karl-heisenberg
Wernher Von Braun;Ingeniero aeroespacial alemán;1912;1977;https://proverbia.net/autor/frases-de-wernher-von-braun
Will Durant;Escritor y filósofo estadounidense;1885;1981;https://proverbia.net/autor/frases-de-will-durant
Will Rogers;Humorista estadounidense;1879;1935;https://proverbia.net/autor/frases-de-will-rogers
Willem de Kooning;Pintor americano de origén alemán fue uno de los p;1904;1997;https://proverbia.net/autor/frases-de-willem-de-kooning
William Blake;Poeta y pintor inglés;1757;1827;https://proverbia.net/autor/frases-de-william-blake
William Camden;Anticuario e historiador inglés;1551;1623;https://proverbia.net/autor/frases-de-william-camden
William Cowper;Poeta británico;1731;1800;https://proverbia.net/autor/frases-de-william-cowper
William Ernest Henley;Poeta y editor británico;1849;1903;https://proverbia.net/autor/frases-de-william-ernest-henley
William Faulkner;Escritor estadounidense;1897;1962;https://proverbia.net/autor/frases-de-william-faulkner
William George Ward;Escritor y teólogo inglés;1812;1882;https://proverbia.net/autor/frases-de-william-george-ward
William Godwin;Político y escritor británico;1756;1836;https://proverbia.net/autor/frases-de-william-godwin
William Hazlitt;Literato ingles;1778;1830;https://proverbia.net/autor/frases-de-william-hazlitt
William Hill;Astrónomo estadounidense;1838;1914;https://proverbia.net/autor/frases-de-william-hill
William James;Psicólogo y filósofo estadounidense;1842;1910;https://proverbia.net/autor/frases-de-william-james
William M. Bulger;Político estadounidense;1934;?;https://proverbia.net/autor/frases-de-william-m-bulger
William Penn;Religioso británico;1644;1718;https://proverbia.net/autor/frases-de-william-penn
William Ross Wallace;Poeta estadounidense;1819;1892;https://proverbia.net/autor/frases-de-william-ross-wallace
William Rotsler;Escritor estadounidense;1926;1997;https://proverbia.net/autor/frases-de-william-rotsler
William Shakespeare;Escritor británico;1564;1616;https://proverbia.net/autor/frases-de-william-shakespeare
William Shankly;Entrenador de fútbol inglés;1913;1981;https://proverbia.net/autor/frases-de-william-shankly
William Somerset Maugham;Escritor británico;1874;1965;https://proverbia.net/autor/frases-de-william-somerset-maugham
William Wordsworth;Poeta inglés;1770;1850;https://proverbia.net/autor/frases-de-william-wordsworth
Willy Brandt;Político alemán;1913;1992;https://proverbia.net/autor/frases-de-willy-brandt
Winston Churchill;Político británico;1874;1965;https://proverbia.net/autor/frases-de-winston-churchill
Wolfgang Amadeus Mozart;Compositor y pianista austriaco;1756;1791;https://proverbia.net/autor/frases-de-wolfgang-amadeus-mozart
Woodrow Wilson;Político y jurista nortemaericano;1856;1924;https://proverbia.net/autor/frases-de-woodrow-wilson
Woody Allen;Actor, director y escritor estadounidense;1935;?;https://proverbia.net/autor/frases-de-woody-allen
Xenophanes;Filosofo griego;570BC;480BC;https://en.wikiquote.org/wiki/Xenophanes
Yevgeny Yevtushenko;Poeta ruso;1933;?;https://proverbia.net/autor/frases-de-yevgeny-yevtushenko
Yorgos Seferis;Poeta y diplomático griego;1900;1971;https://proverbia.net/autor/frases-de-yorgos-seferis
Yuel-Ji;Músico chino;;;https://proverbia.net/autor/frases-de-yuelji
Yukio Mishima;Novelista y poeta japonés;1925;1970;https://proverbia.net/autor/frases-de-yukio-mishima
Yvon Bunin;Escritor ruso;1870;1953;https://proverbia.net/autor/frases-de-yvon-bunin
Zsa Zsa Gabor;Actriz de origen húngaro;1917;2016;https://proverbia.net/autor/frases-de-zsa-zsa-gabor
